radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,"452","1","36006","30986509","-1","108.1112","16.1373","1000","2","1","1701378401","1701425884","0"
LTE,"452","1","36006","30999309","-1","108.1083","16.1412","1000","2","1","1701378438","1701425885","0"
LTE,"452","1","36006","30842124","-1","108.1074","16.1619","1000","2","1","1701378589","1701425885","0"
UMTS,"452","1","35201","21857259","480","108.0996","16.1909","3247","2","1","1701378963","1701425885","0"
UMTS,"452","1","33004","30842123","501","108.1076","16.1627","1000","1","1","1701378956","1701378956","0"
UMTS,"452","1","35201","22113083","480","108.0916","16.2194","1000","2","1","1701378970","1701425885","0"
UMTS,"452","1","35201","22106195","392","108.0701","16.2502","4096","16","1","1701378972","1701425885","0"
LTE,"452","1","38205","46159372","-1","108.0895","16.2225","1000","29","1","1701378974","1701498543","0"
LTE,"452","1","38205","46159373","-1","108.0856","16.2277","1000","11","1","1701379034","1701498543","0"
LTE,"452","1","38205","46098956","-1","108.0837","16.231","1000","14","1","1701379090","1701498543","0"
LTE,"452","1","38205","46098957","-1","108.081","16.2355","1000","17","1","1701379131","1701498543","0"
UMTS,"452","1","35201","22150053","354","108.0789","16.2405","1000","17","1","1701379174","1701425885","0"
UMTS,"452","1","35201","22113104","496","108.074","16.2474","1000","9","1","1701379263","1701425885","0"
UMTS,"452","1","35201","22113105","496","108.071","16.2507","1000","6","1","1701379299","1701425885","0"
UMTS,"452","1","35201","22106193","375","108.0569","16.2617","1000","24","1","1701379387","1701425885","0"
UMTS,"452","1","35201","22085834","474","108.0421","16.2627","1096","24","1","1701379492","1701425885","0"
UMTS,"452","1","35201","22133074","101","108.0226","16.2695","1239","16","1","1701379650","1701491525","0"
UMTS,"452","1","35201","22106413","458","108.0197","16.2698","1360","27","1","1701379656","1701425886","0"
UMTS,"452","1","35201","22133075","100","108.0024","16.2711","1000","13","1","1701379809","1701425941","0"
UMTS,"452","1","35201","22092144","100","108.0018","16.271","1000","22","1","1701379872","1701491525","0"
UMTS,"452","1","35201","22092143","134","107.9946","16.2713","1000","10","1","1701379892","1701491525","0"
LTE,"452","1","38205","46159627","-1","107.9912","16.2715","1000","6","1","1701379896","1701425941","0"
LTE,"452","1","38205","46118411","-1","107.9875","16.2717","1000","6","1","1701379915","1701425941","0"
LTE,"452","1","38205","46118412","-1","107.9842","16.2717","1000","5","1","1701379945","1701425941","0"
LTE,"452","1","38205","46118413","-1","107.9764","16.2719","1000","15","1","1701379966","1701425941","0"
LTE,"452","1","38205","46160908","-1","107.9704","16.272","1000","14","1","1701380023","1701425941","0"
LTE,"452","1","38205","46160651","-1","107.971","16.272","1000","10","1","1701380033","1701425941","0"
LTE,"452","1","38205","46098447","-1","107.9641","16.2722","1000","6","1","1701380134","1701425941","0"
LTE,"452","1","38205","46098446","-1","107.9439","16.2726","1992","11","1","1701381624","1701425942","0"
LTE,"452","1","38205","46098448","-1","107.9574","16.2723","1000","12","1","1701381629","1701425942","0"
LTE,"452","1","38205","46161679","-1","107.9525","16.2724","1000","10","1","1701381677","1701425942","0"
LTE,"452","1","38205","46161680","-1","107.9442","16.2726","1000","16","1","1701381721","1701425942","0"
UMTS,"452","1","35201","46098446","344","107.9341","16.2728","1000","1","1","1701381830","1701381830","0"
UMTS,"452","1","35201","22150245","344","107.9287","16.2732","1228","49","1","1701381833","1701491524","0"
UMTS,"452","1","35201","22150073","43","107.9154","16.2784","1000","10","1","1701381964","1701425942","0"
LTE,"452","1","38205","46157580","-1","107.9094","16.2816","1000","25","1","1701382012","1701491524","0"
LTE,"452","1","38205","46119693","-1","107.9026","16.2801","1000","17","1","1701382069","1701491524","0"
LTE,"452","1","38205","46119692","-1","107.8988","16.2759","1000","18","1","1701382117","1701491524","0"
LTE,"452","1","38205","46190347","-1","107.8979","16.2717","1000","9","1","1701382167","1701491524","0"
LTE,"452","1","38205","46190349","-1","107.8955","16.2694","1000","6","1","1701382190","1701425942","0"
LTE,"452","1","38205","47629579","-1","107.8932","16.2691","1000","20","1","1701382224","1701491524","0"
LTE,"452","1","38205","47629581","-1","107.8871","16.2692","1000","16","1","1701382259","1701491524","0"
LTE,"452","1","38205","47704588","-1","107.8822","16.2704","1000","20","1","1701382287","1701491524","0"
LTE,"452","1","38205","47704587","-1","107.877","16.2718","1000","10","1","1701382347","1701491524","0"
LTE,"452","1","38205","47709451","-1","107.8668","16.2756","1114","37","1","1701382354","1701491524","0"
LTE,"452","1","38205","47701516","-1","107.8702","16.2735","1000","20","1","1701382376","1701491524","0"
LTE,"452","1","38205","47701515","-1","107.8666","16.2744","1000","5","1","1701382424","1701491524","0"
LTE,"452","1","38205","47709453","-1","107.8595","16.2815","1000","9","1","1701382493","1701491523","0"
LTE,"452","1","38205","47699212","-1","107.8564","16.2854","1000","23","1","1701382500","1701491523","0"
LTE,"452","1","38205","47699213","-1","107.848","16.2873","1000","36","1","1701382569","1701491523","0"
LTE,"452","1","38205","47702795","-1","107.8378","16.2877","1000","26","1","1701382656","1701491523","0"
LTE,"452","1","38205","47702797","-1","107.8297","16.2885","1000","23","1","1701382718","1701491523","0"
LTE,"452","1","38205","47699979","-1","107.8178","16.2906","1352","49","1","1701382739","1701491523","0"
LTE,"452","1","38205","47699980","-1","107.8101","16.2958","1000","9","1","1701382891","1701491523","0"
LTE,"452","1","38205","47699981","-1","107.8035","16.3007","1000","44","1","1701382901","1701491523","0"
LTE,"452","1","38205","47705099","-1","107.7961","16.3056","1000","7","1","1701382997","1701491523","0"
LTE,"452","1","38205","47706123","-1","107.7922","16.3081","1000","31","1","1701383001","1701491523","0"
LTE,"452","1","38205","47698956","-1","107.7835","16.3138","1000","35","1","1701383078","1701491523","0"
LTE,"452","1","38205","47706125","-1","107.7858","16.3123","1000","10","1","1701383081","1701491523","0"
LTE,"452","1","38205","47705100","-1","107.7862","16.3121","1000","1","1","1701383088","1701383088","0"
LTE,"452","1","38205","47698957","-1","107.7763","16.3186","1000","17","1","1701383156","1701491523","0"
LTE,"452","1","38205","47698955","-1","107.7755","16.3192","1000","6","1","1701383159","1701425943","0"
LTE,"452","1","38205","47704332","-1","107.7718","16.3226","1000","18","1","1701383196","1701491523","0"
LTE,"452","1","38205","47704333","-1","107.7666","16.3253","1000","19","1","1701383237","1701491523","0"
LTE,"452","1","38205","47706380","-1","107.7612","16.3268","1000","8","1","1701383272","1701491522","0"
LTE,"452","1","38205","47706379","-1","107.7609","16.3269","1000","14","1","1701383287","1701491523","0"
LTE,"452","1","38205","47706381","-1","107.7557","16.3284","1000","21","1","1701383309","1701491523","0"
LTE,"452","1","38205","47697931","-1","107.7493","16.3319","1000","29","1","1701383349","1701491522","0"
LTE,"452","1","38205","47697933","-1","107.7434","16.3392","1000","31","1","1701383421","1701491522","0"
LTE,"452","1","38205","47704076","-1","107.7392","16.3484","1000","28","1","1701383499","1701491522","0"
LTE,"452","1","38205","47704075","-1","107.7369","16.3556","1000","16","1","1701383571","1701491522","0"
LTE,"452","1","38205","47703051","-1","107.7344","16.3606","1000","18","1","1701383613","1701491522","0"
LTE,"452","1","38205","47703056","-1","107.7309","16.3647","1000","16","1","1701383659","1701491522","0"
LTE,"452","1","38205","47703053","-1","107.7264","16.3691","1000","24","1","1701383701","1701491522","0"
LTE,"452","1","38202","47644427","-1","107.7234","16.3719","1000","5","1","1701383821","1701491522","0"
LTE,"452","1","38202","47638540","-1","107.7177","16.377","1032","51","1","1701383831","1701491522","0"
LTE,"452","1","38202","47646475","-1","107.7202","16.3747","1000","5","1","1701383869","1701491522","0"
LTE,"452","1","38202","47638541","-1","107.7069","16.383","1000","23","1","1701383982","1701491522","0"
LTE,"452","1","38202","47641356","-1","107.7047","16.3876","1000","8","1","1701384016","1701425944","0"
LTE,"452","1","38202","47641357","-1","107.7006","16.3905","1000","8","1","1701384059","1701425944","0"
LTE,"452","1","38202","47698699","-1","107.6978","16.3926","1000","5","1","1701384089","1701425944","0"
LTE,"452","1","38202","47698704","-1","107.694","16.3957","1000","11","1","1701384101","1701425944","0"
LTE,"452","1","38202","47643917","-1","107.6856","16.3924","1016","16","1","1701384153","1701491522","0"
LTE,"452","1","38202","47645452","-1","107.6843","16.3992","1000","20","1","1701384162","1701491522","0"
LTE,"452","1","38202","47645453","-1","107.6827","16.4048","1000","5","1","1701384213","1701425944","0"
LTE,"452","1","38202","47643661","-1","107.6796","16.4074","1000","10","1","1701384232","1701425944","0"
LTE,"452","1","38202","47638284","-1","107.6762","16.4101","1000","5","1","1701384284","1701425944","0"
LTE,"452","1","38202","47638283","-1","107.674","16.4119","1000","6","1","1701384306","1701425944","0"
LTE,"452","1","38202","47638285","-1","107.6703","16.4149","1000","10","1","1701384369","1701425944","0"
LTE,"452","1","38202","47640588","-1","107.6646","16.4193","1000","12","1","1701384424","1701425945","0"
LTE,"452","1","38202","47640589","-1","107.6595","16.4227","1000","7","1","1701384478","1701425945","0"
LTE,"452","1","38202","47641612","-1","107.6566","16.4246","1000","4","1","1701384519","1701425945","0"
LTE,"452","1","38202","47641611","-1","107.6517","16.4265","1000","13","1","1701384536","1701425945","0"
LTE,"452","1","38202","47649035","-1","107.6439","16.4285","1000","13","1","1701384606","1701425945","0"
LTE,"452","1","38202","47639307","-1","107.6396","16.4299","1000","8","1","1701384651","1701425945","0"
LTE,"452","1","38202","47648779","-1","107.636","16.4321","1000","8","1","1701384696","1701425945","0"
LTE,"452","1","38202","47639309","-1","107.6369","16.4314","1000","3","1","1701384698","1701425945","0"
LTE,"452","1","38202","47648780","-1","107.6334","16.434","1000","4","1","1701384737","1701425945","0"
LTE,"452","1","38202","47648781","-1","107.6293","16.437","1000","12","1","1701384750","1701425945","0"
LTE,"452","1","38200","47641099","-1","107.6246","16.4395","1000","5","1","1701384814","1701425945","0"
LTE,"452","1","38200","47641100","-1","107.6203","16.4417","1000","11","1","1701384833","1701425945","0"
LTE,"452","1","38200","47645708","-1","107.6179","16.4429","1000","5","1","1701384891","1701425945","0"
LTE,"452","1","38200","47682571","-1","107.6163","16.4437","1000","2","1","1701384918","1701425945","0"
LTE,"452","1","38200","47682572","-1","107.6146","16.4446","1000","4","1","1701384928","1701425945","0"
LTE,"452","1","38200","47652364","-1","107.6101","16.4474","1000","13","1","1701384944","1701425945","0"
LTE,"452","1","38200","47652365","-1","107.6062","16.4499","1000","7","1","1701385004","1701425945","0"
LTE,"452","1","38200","47652363","-1","107.6045","16.451","1000","1","1","1701385042","1701385042","0"
LTE,"452","1","38200","47662092","-1","107.6041","16.4512","1000","2","1","1701385044","1701425945","0"
LTE,"452","1","38200","47662093","-1","107.6027","16.4521","1000","4","1","1701385079","1701425945","0"
LTE,"452","1","38200","47661579","-1","107.6009","16.4539","1000","7","1","1701385106","1701425945","0"
LTE,"452","1","38200","47666701","-1","107.6005","16.4561","1000","4","1","1701385149","1701425945","0"
LTE,"452","1","38200","47666699","-1","107.6004","16.4571","1000","2","1","1701385176","1701425945","0"
LTE,"452","1","38200","47656204","-1","107.6002","16.4577","1000","2","1","1701385187","1701425945","0"
LTE,"452","1","38200","47656203","-1","107.6","16.4585","1000","3","1","1701385191","1701425945","0"
LTE,"452","1","38200","47656205","-1","107.599","16.4598","1000","5","1","1701385201","1701425945","0"
LTE,"452","1","38200","47653131","-1","107.597","16.4616","1000","6","1","1701385283","1701425945","0"
LTE,"452","1","38200","47656715","-1","107.5952","16.4635","1000","4","1","1701385329","1701425945","0"
LTE,"452","1","38200","47656716","-1","107.5954","16.4631","1000","1","1","1701385334","1701385334","0"
LTE,"452","1","38200","47734029","-1","107.5942","16.4652","1000","4","1","1701385371","1701437703","0"
LTE,"452","1","38200","47675151","-1","107.5945","16.4666","1000","9","1","1701385387","1701437703","0"
LTE,"452","1","38200","47657232","-1","107.5945","16.4676","1000","5","1","1701385437","1701437703","0"
LTE,"452","1","38200","47675149","-1","107.5916","16.4683","1000","6","1","1701385444","1701426005","0"
LTE,"452","1","38200","47657229","-1","107.5915","16.4693","1000","16","1","1701385468","1701426005","0"
LTE,"452","1","38200","47657230","-1","107.5943","16.4704","1192","55","1","1701385473","1701437704","0"
LTE,"452","1","38200","47650830","-1","107.5866","16.4663","1000","45","1","1701389486","1701437704","0"
LTE,"452","1","38204","47671567","-1","107.5834","16.4661","1000","41","1","1701389543","1701437704","0"
LTE,"452","1","38200","47678222","-1","107.5818","16.4654","1000","59","1","1701389565","1701437704","0"
LTE,"452","1","38200","47683339","-1","107.5836","16.4636","1000","6","1","1701391246","1701437703","0"
LTE,"452","1","4601","117776397","-1","107.5792","16.4677","1000","1","1","1701391252","1701391252","0"
LTE,"452","1","38204","47660300","-1","107.5791","16.4679","1000","2","1","1701391271","1701426001","0"
LTE,"452","1","38204","47665420","-1","107.5779","16.469","1000","6","1","1701391299","1701426002","0"
LTE,"452","1","38204","47660043","-1","107.579","16.4682","1000","10","1","1701391302","1701426002","0"
LTE,"452","1","38200","47654923","-1","107.5812","16.4671","1105","4","1","1701391308","1701437703","0"
LTE,"452","1","38204","47680779","-1","107.5781","16.4684","1000","6","1","1701391369","1701426002","0"
LTE,"452","1","38204","47655180","-1","107.5791","16.4679","1000","3","1","1701391378","1701426001","0"
LTE,"452","1","38204","47681548","-1","107.5789","16.4683","1000","7","1","1701391679","1701426002","0"
LTE,"452","1","38204","47681549","-1","107.5791","16.4679","1000","1","1","1701391684","1701391684","0"
LTE,"452","1","38204","47671563","-1","107.5791","16.4679","1000","1","1","1701391690","1701391690","0"
LTE,"452","1","38204","47671054","-1","107.5793","16.468","1000","2","1","1701391707","1701426001","0"
UMTS,"452","1","35200","22199120","266","107.5776","16.4689","1000","13","1","1701391712","1701426002","0"
UMTS,"452","1","35200","22150073","266","107.5793","16.468","1000","1","1","1701391709","1701391709","0"
UMTS,"452","1","35200","22178261","352","107.579","16.4685","1000","2","1","1701391729","1701426002","0"
LTE,"452","1","38200","47683344","-1","107.5792","16.468","1000","1","1","1701391889","1701391889","0"
LTE,"452","1","38204","47671566","-1","107.5792","16.4679","1000","4","1","1701392039","1701426001","0"
LTE,"452","1","38204","47671055","-1","107.5786","16.4686","1000","9","1","1701392111","1701426002","0"
UMTS,"452","1","35200","22198240","500","107.5788","16.4687","1000","2","1","1701392565","1701426002","0"
